216,240,320
0,0,0,0,2743,2743,0,2765,2788,2788,2788,2810,2765,2765,2765,2788,2810,2765,2765,2765,2743,2743,2743,2743,2743,2743,2743,2743,2788,2743,2743,2743,2743,2743,2765,2788,2788,2834,2788,2788,2810,2810,2788,2834,2788,2810,2810,2788,2810,2810,2810,2810,2810,2810,2810,2834,2834,2857,2881,2905,2905,2834,2834,2834,2834,2857,2857,2857,2881,2834,2834,2834,2857,2881,2881,2881,2881,2881,2881,2905,2905,2905,2930,2905,2881,2857,2857,2881,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2905,2930,2930,2905,2905,2905,2930,2930,2930,2930,2930,2930,2905,2930,2930,2930,2930,2955,2955,2955,2955,2930,2930,2955,2930,2930,2930,2955,2955,2980,2980,2980,2980,2955,2955,2955,2955,2955,2955,2980,2955,2980,2980,2980,2980,2980,2980,2980,3006,3006,2980,2930,2930,2955,2955,2980,2980,2980,2955,2955,2955,2980,2980,3006,3006,3006,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,3033,3033,3033,3006,3006,3006,3006,3006,2980,3006,3033,3033,3006,3006,0,3006,3033,3006,3033,3033,3033,3059,3059,3087,3059,3059,3059,3059,3059,3059,3033,3006,3006,3006,3006,3033,3059,3059,3033,3033,3006,3033,3033,3006,3033,3059,3059,3059,3059,3006,3033,3033,3059,3087,3059,3059,3033,0,0,0,0,3087,3087,3087,3059,3059,3059,3059,3059,3087,0,0,0,0,0,0,0,0,0,3087,0,0,0,0,3087,3087,3115,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2743,2743,2765,2765,2765,2788,2810,2810,2765,2765,2765,2788,2788,2765,2765,2765,2743,2743,2743,2743,2743,2743,2743,2743,2765,2743,2743,2743,2743,2743,2765,2788,2788,2834,2788,2788,2788,2810,2788,2810,2788,2810,2810,2788,2810,2810,2810,2810,2810,2810,2810,2834,2834,2834,2857,2857,2857,2834,2834,2834,2834,2857,2881,2881,2905,2881,2881,2857,2857,2881,2881,2881,2881,2857,2881,2905,2905,2905,2930,2905,2905,2857,2857,2881,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2905,2930,2930,2930,2930,2930,2955,2955,2955,2955,2955,2955,2930,2930,2930,2955,2955,2980,2980,2980,2980,2955,2955,2955,2955,2955,2955,2980,2980,2980,2980,2980,2980,2955,2980,2980,2980,2955,2955,2930,2930,2955,2955,2980,2980,2980,2955,2955,2955,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,2980,3006,3006,3006,3033,3006,3033,3033,3006,3006,3006,3006,3006,3006,3006,3033,3033,3033,3006,3006,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3059,3059,3059,3059,3059,3059,3033,3006,3006,3006,3033,3059,3059,3033,3033,3033,3033,3033,3033,3033,3033,3059,3059,3059,3033,3059,3059,3087,3087,3087,3087,3059,3059,3087,3087,3087,3087,3087,3059,3059,3059,3059,3059,3059,3087,3087,0,0,0,3059,0,0,0,3087,3087,3087,0,0,0,3087,3087,3087,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2765,2765,2765,2788,2788,2788,2788,2765,2765,2743,2765,2743,2765,2765,2743,2765,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2765,2788,2788,2810,2788,2810,2788,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2834,2834,2834,2834,2834,2834,2857,2857,2834,2834,2834,2857,2857,2857,2857,2857,2905,2881,2881,2881,2881,2881,2881,2881,2881,2881,2905,2905,2905,2905,2905,2905,2881,2881,2881,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2955,2955,2955,2955,2955,2930,2930,2955,2955,2980,2955,2980,2980,2980,2980,2980,2980,2980,2980,2955,2980,2980,2980,2980,2980,2980,2980,2955,2980,2980,2980,2980,2980,2955,2955,2955,2980,2980,2980,2955,2930,2955,2955,2980,2980,2980,2980,2980,3006,3006,3006,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3033,3033,3033,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3033,3033,3059,3033,3033,3033,3033,3033,3033,3006,3033,3033,3033,3059,3059,3059,3006,3006,3006,3033,3033,3059,3059,3033,3033,3033,3033,3059,3033,3033,3059,3059,3059,3059,3033,3059,3059,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,3059,3059,3059,3033,3059,3033,3033,3033,0,0,0,3059,3087,3087,0,0,0,3087,3087,0,0,0,3115,3087,3087,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2765,2765,2765,2788,2765,2765,2743,2765,2788,2788,2788,2765,2765,2765,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2743,2765,2765,2743,2743,2765,2765,2788,2788,2810,2788,2788,2788,2810,2810,2810,2810,2810,2810,2788,2810,2810,2810,2834,2834,2834,2834,2834,2857,2857,2857,2834,2834,2834,2857,2834,2857,2857,2857,2881,2881,2905,2905,2905,2881,2881,2881,2881,2881,2881,2905,2905,2905,2905,2881,2881,2881,2881,2881,2905,2905,2905,2905,2905,2905,2905,2905,2881,2905,2905,2905,2905,2905,2905,2930,2905,2905,2930,2930,2930,2930,2930,2905,2930,2930,2930,2930,2955,2930,2930,2930,2930,2930,2930,2930,2930,2955,2930,2930,2930,2955,2930,2930,2930,2930,2955,2955,2980,2955,2955,2955,2955,2955,2955,2980,2980,2980,2980,2955,2980,2980,3006,2980,2980,2980,2955,2955,2955,2955,2955,2980,2955,2955,2980,2980,2980,2955,2955,2955,2955,2980,2980,2980,2980,2980,2980,3006,3006,3006,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,2980,3006,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3033,3033,3033,3033,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3033,3033,3033,3059,3033,3033,3033,3006,3006,3006,3006,3033,3033,3059,3059,3059,3059,3033,3033,3033,3033,3059,3059,3033,3006,3006,3033,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3087,3087,3087,3087,3087,3087,3087,3059,3059,3059,3059,3059,3059,3059,3087,3087,0,0,0,0,3059,3087,3087,3087,0,3087,3087,3087,3087,3087,3143,3143,3115,3115,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2765,2765,2743,2765,2765,2743,2765,2765,2788,2788,2788,2788,2788,0,2743,2743,2765,2788,2765,2765,2743,2722,2722,2722,2743,2765,2765,2765,2765,2765,2788,2788,2810,2834,2834,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2834,2857,2834,2834,2834,2834,2834,2857,2857,2857,2857,2857,2857,2834,2857,2834,2857,2857,2857,2881,2881,2905,2881,2881,2881,2881,2881,2881,2905,2905,2905,2905,2905,2881,2881,2905,2905,2905,2905,2905,2905,2905,2905,2905,2881,2881,2930,2930,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2955,2955,2930,2930,2930,2930,2955,2955,2980,2980,2980,2980,2980,2980,2980,3006,2980,2980,2980,2955,2955,2955,2955,2955,2955,2955,2980,2980,2955,2955,2955,2955,2955,2980,2980,2980,2980,2980,2980,2980,3006,3006,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,3006,2980,2980,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3033,3033,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3033,3033,3033,3033,3006,3033,3033,3033,3033,3006,3006,3033,3006,3033,3059,3059,3059,3059,3059,3033,3033,3033,3059,3059,3059,3033,3006,3006,3033,3033,3059,3059,3006,3087,3059,3059,3059,3059,3059,3059,3059,3059,3059,3087,3059,3059,3059,3059,3059,3059,3059,3059,3087,3059,3087,3087,0,0,0,0,3059,3059,3059,3059,3059,3087,3087,3087,3115,3087,3115,3115,3115,3115,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2743,2743,2743,2765,2743,2743,2765,2765,2765,2810,0,0,0,0,0,0,2765,2765,0,0,2722,2701,2722,2722,2788,2810,2788,2765,2765,2765,2788,2810,2810,2810,2834,2810,2810,2788,2765,2810,2810,2834,2834,2834,2834,2834,2834,2857,2834,2834,2834,2857,2881,2905,2905,2881,2905,2881,2857,2834,2834,2857,2857,2857,2857,2881,2881,2881,2881,2881,2881,2881,2905,2881,2905,2905,2905,2905,2905,2881,2881,2905,2905,2881,2905,2881,2881,2905,2881,2881,2881,2905,2905,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2905,2905,2930,2930,2930,2955,2955,2930,2930,2930,2930,2955,2955,2955,2980,2955,2955,2930,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2955,2980,2980,2980,2955,2955,2955,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,2980,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3033,3006,3006,3006,3006,3033,3033,3059,3033,3006,3006,3033,3006,3006,3006,3006,3033,3033,3033,3059,3059,3033,3033,3033,3033,3033,3033,3033,3033,3059,3059,3033,3006,3006,3033,3033,3059,3059,3087,3087,3059,3087,3059,3059,3033,3059,3033,3059,3059,3087,3059,3059,3059,3059,3059,3059,3059,3059,3087,3087,3087,3059,0,0,0,0,3059,3059,3087,3059,3059,3087,3087,3087,3087,3115,3115,3087,3115,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2743,2743,2743,2743,2743,2743,2765,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,2810,0,0,0,0,0,0,0,0,2788,2788,2765,2743,2810,2834,2834,2834,2834,0,0,0,0,2810,2834,2834,2857,2905,2905,2905,2930,2930,2905,2857,2857,2834,2857,2905,2905,2905,2905,2881,2881,2881,2881,2905,2905,2881,2881,2905,2905,2905,2905,2905,2905,2905,2905,2905,2881,2905,2905,2905,2905,2905,2881,2905,2905,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2905,2905,2930,2930,2930,2930,2955,2955,2930,2955,2955,2930,2930,2955,2955,2955,2955,2930,2930,2955,2955,2980,2980,2980,2980,2980,2955,2955,2955,2980,2955,2980,2955,2955,2955,2955,2955,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,3006,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3059,3059,3087,3033,3033,3006,3006,3006,3006,3006,3006,3033,3033,3059,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3006,3006,3033,3033,3033,3033,3059,3087,3087,3087,3087,3059,3059,3059,3059,3059,3059,3059,3087,3059,3059,3059,3059,3087,3115,3143,3115,3087,3087,3087,3087,0,0,0,0,3087,3087,3087,3087,3059,3059,3087,3087,3115,3115,3115,3087,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2722,2743,2743,2743,2743,2743,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,0,0,0,2930,2930,2881,2857,2834,2881,2930,2955,2955,2930,2881,2857,2857,2881,2881,2905,2881,2857,2857,2857,2881,2881,2905,2905,2905,2905,2905,2881,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2930,2930,2930,2930,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2955,2930,2955,2955,2930,2955,2930,2930,2930,2955,2955,2955,2930,2930,2955,2955,2955,2980,2980,2980,2955,2955,2955,2955,2955,2955,2955,2955,2955,2955,2980,2980,2980,2980,2955,2955,2980,2955,2980,2980,2980,2980,2980,2980,3006,3006,3006,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,2980,3006,2980,2980,3006,2980,3006,2980,2980,2980,3006,3006,3006,3006,3006,3033,3033,3059,3059,3033,3006,3033,3006,3033,3033,3006,3033,3006,3033,3059,3059,3033,3033,3033,3033,3059,3059,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3033,3059,3059,3087,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3087,3087,3087,3115,3115,3087,3087,3087,3087,3087,0,0,0,3087,3115,3115,3087,3087,3087,3087,3087,3087,3115,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2722,2743,2743,2743,2743,2743,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,2810,2834,2834,2857,2881,2905,2905,2905,2857,2857,0,2905,2930,2930,2930,2905,2905,2905,2857,2881,2905,2930,2955,2930,2930,2930,2905,2905,2905,2930,2905,2930,2905,2930,2930,2930,2930,2955,2955,2955,2930,2930,2930,2930,2905,2905,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2955,2930,2930,2930,2930,2955,2955,2955,2980,2980,2980,2955,2955,2955,2955,2955,2930,2930,2930,2955,2955,2955,2980,2980,2980,2955,2955,2955,2955,2980,2980,2955,2980,2980,2980,3006,3006,3006,3006,2980,2980,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3033,3033,3033,3059,3059,3059,3033,3033,3033,3006,3006,3033,3033,3033,3033,3006,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3033,3033,3033,3059,3059,3059,3059,3033,3033,3033,3033,3059,3059,3087,3059,3059,3059,3087,3087,3087,3059,3059,3059,3059,3059,3087,3087,3087,3115,3087,3087,3087,3087,3087,0,0,3087,3115,3115,3115,3115,3115,3087,3087,3087,3087,3115,3115,0,0,0,0,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2722,2743,2765,2743,2743,2743,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,2834,0,0,0,2905,2881,2881,0,0,0,0,0,0,0,0,0,0,0,0,2905,2930,2905,2905,2905,0,0,0,0,0,2930,2930,2905,2930,2930,2930,2930,2955,2955,2930,2930,2930,2930,2881,2881,2881,2905,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2930,2955,2930,2955,2980,2955,2955,2955,2955,2930,2930,2955,2980,2980,2980,2955,2955,2955,2930,2930,2905,2930,2930,2955,2955,2955,2955,2980,2980,2980,2980,2955,2955,2955,2955,2955,2980,2980,3006,3006,3006,3006,3006,3006,2980,2980,2980,2980,2980,2980,2980,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3033,3006,3006,3006,3006,3006,3033,3033,3033,3033,3033,3033,3033,3033,3033,3059,3033,3033,3033,3006,3033,3033,3033,3006,3006,3006,3059,3059,3059,3033,3033,3033,3059,3059,3059,3059,3059,3033,3059,3059,3059,3059,3059,3033,3033,3006,3033,3059,3059,3087,3087,3059,3087,3087,3087,3087,3059,3059,3059,3059,3059,3059,3087,3087,3087,3087,3087,3087,3087,3087,0,3115,3115,3115,3143,3115,3115,3115,3087,3087,3087,3115,3115,3115,3087,3087,0,3115,3115,3115,0,0,0,0,0,0,0,0,0,0,3087,0,0,0,0,0,0,0,0,0,0,0,0,3006,2980,2980,0,0,0,0
